時間,買價,賣價,成交價,漲跌,分量(張),累計量(張)
09:13:31,526.00,527.00,527.00,-11.00,1,5688
09:13:28,526.00,527.00,527.00,-11.00,1,5687
09:13:28,526.00,527.00,527.00,-11.00,1,5686
09:13:26,526.00,527.00,527.00,-11.00,1,5685
09:13:26,526.00,527.00,527.00,-11.00,1,5684
09:13:26,526.00,527.00,527.00,-11.00,1,5683
09:13:25,526.00,527.00,526.00,-12.00,2,5682
09:13:23,526.00,527.00,527.00,-11.00,1,5680
09:13:22,526.00,527.00,527.00,-11.00,1,5679
09:13:21,526.00,527.00,527.00,-11.00,1,5678
09:13:20,526.00,527.00,526.00,-12.00,1,5677
09:13:20,526.00,527.00,527.00,-11.00,1,5676
09:13:20,526.00,527.00,527.00,-11.00,1,5675
09:13:20,526.00,527.00,527.00,-11.00,1,5674
09:13:20,526.00,527.00,527.00,-11.00,1,5673
09:13:20,526.00,527.00,527.00,-11.00,3,5672
09:13:19,526.00,527.00,527.00,-11.00,1,5669
09:13:19,526.00,527.00,527.00,-11.00,5,5668
09:13:19,526.00,527.00,526.00,-12.00,1,5663
09:13:17,526.00,527.00,527.00,-11.00,5,5662
09:13:17,526.00,527.00,527.00,-11.00,1,5657
09:13:17,526.00,527.00,527.00,-11.00,5,5656
09:13:14,526.00,527.00,527.00,-11.00,1,5651
09:13:11,526.00,527.00,527.00,-11.00,1,5650
09:13:10,526.00,527.00,527.00,-11.00,1,5649
09:13:07,526.00,527.00,527.00,-11.00,1,5648
09:13:06,526.00,527.00,527.00,-11.00,1,5647
09:13:05,526.00,527.00,526.00,-12.00,24,5646
09:13:04,526.00,527.00,527.00,-11.00,1,5622
09:13:03,526.00,527.00,527.00,-11.00,2,5621
09:13:03,526.00,527.00,527.00,-11.00,3,5619
09:13:02,526.00,527.00,527.00,-11.00,1,5616
09:13:02,526.00,527.00,527.00,-11.00,2,5615
09:13:02,526.00,527.00,527.00,-11.00,1,5613
09:13:01,526.00,527.00,527.00,-11.00,1,5612
09:13:01,526.00,527.00,527.00,-11.00,1,5611
09:13:01,526.00,527.00,527.00,-11.00,2,5610
09:13:00,526.00,527.00,527.00,-11.00,1,5608
09:13:00,526.00,527.00,527.00,-11.00,1,5607
09:12:59,526.00,527.00,527.00,-11.00,1,5606
09:12:58,526.00,527.00,527.00,-11.00,1,5605
09:12:57,526.00,527.00,527.00,-11.00,1,5604
09:12:57,526.00,527.00,527.00,-11.00,1,5603
09:12:55,526.00,527.00,526.00,-12.00,1,5602
09:12:53,526.00,527.00,527.00,-11.00,1,5601
09:12:52,526.00,527.00,527.00,-11.00,1,5600
09:12:52,526.00,527.00,527.00,-11.00,1,5599
09:12:52,526.00,527.00,527.00,-11.00,1,5598
09:12:51,526.00,527.00,527.00,-11.00,1,5597
09:12:51,526.00,527.00,527.00,-11.00,1,5596
09:12:50,526.00,527.00,527.00,-11.00,1,5595
09:12:50,526.00,527.00,527.00,-11.00,1,5594
09:12:50,526.00,527.00,526.00,-12.00,1,5593
09:12:47,526.00,527.00,527.00,-11.00,1,5592
09:12:47,526.00,527.00,527.00,-11.00,1,5591
09:12:47,526.00,527.00,527.00,-11.00,1,5590
09:12:47,526.00,527.00,527.00,-11.00,1,5589
09:12:45,526.00,527.00,527.00,-11.00,1,5588
09:12:45,526.00,527.00,527.00,-11.00,3,5587
09:12:45,526.00,527.00,527.00,-11.00,1,5584
09:12:44,526.00,527.00,527.00,-11.00,1,5583
09:12:44,526.00,527.00,527.00,-11.00,1,5582
09:12:44,526.00,527.00,527.00,-11.00,1,5581
09:12:44,526.00,527.00,527.00,-11.00,2,5580
09:12:43,526.00,527.00,527.00,-11.00,3,5578
09:12:43,526.00,527.00,527.00,-11.00,1,5575
09:12:43,526.00,527.00,527.00,-11.00,1,5574
09:12:43,526.00,527.00,527.00,-11.00,1,5573
09:12:41,526.00,527.00,527.00,-11.00,1,5572
09:12:41,526.00,527.00,527.00,-11.00,1,5571
09:12:40,526.00,527.00,527.00,-11.00,1,5570
09:12:39,526.00,527.00,527.00,-11.00,1,5569
09:12:35,526.00,527.00,527.00,-11.00,1,5568
09:12:34,526.00,527.00,527.00,-11.00,1,5567
09:12:34,526.00,527.00,527.00,-11.00,2,5566
09:12:32,526.00,527.00,527.00,-11.00,1,5564
09:12:29,526.00,527.00,527.00,-11.00,1,5563
09:12:26,526.00,527.00,527.00,-11.00,1,5562
09:12:25,526.00,527.00,527.00,-11.00,1,5561
09:12:23,526.00,527.00,527.00,-11.00,2,5560
09:12:23,526.00,527.00,527.00,-11.00,1,5558
09:12:22,526.00,527.00,527.00,-11.00,1,5557
09:12:22,526.00,527.00,527.00,-11.00,1,5556
09:12:20,526.00,527.00,527.00,-11.00,1,5555
09:12:20,526.00,527.00,527.00,-11.00,1,5554
09:12:15,526.00,527.00,527.00,-11.00,1,5553
09:12:15,526.00,527.00,526.00,-12.00,1,5552
09:12:15,526.00,527.00,527.00,-11.00,2,5551
09:12:15,526.00,527.00,527.00,-11.00,50,5549
09:12:14,526.00,527.00,527.00,-11.00,2,5499
09:12:12,526.00,527.00,527.00,-11.00,1,5497
09:12:12,526.00,527.00,526.00,-12.00,1,5496
09:12:11,526.00,527.00,527.00,-11.00,1,5495
09:12:09,526.00,527.00,527.00,-11.00,1,5494
09:12:08,526.00,527.00,526.00,-12.00,2,5493
09:12:04,526.00,527.00,527.00,-11.00,1,5491
09:12:02,526.00,527.00,527.00,-11.00,1,5490
09:12:01,526.00,527.00,527.00,-11.00,1,5489
09:11:57,526.00,527.00,527.00,-11.00,1,5488
09:11:55,526.00,527.00,527.00,-11.00,1,5487
09:11:51,526.00,527.00,527.00,-11.00,1,5486
09:11:51,526.00,527.00,527.00,-11.00,1,5485
09:11:51,526.00,527.00,526.00,-12.00,1,5484
09:11:50,526.00,527.00,526.00,-12.00,1,5483
09:11:47,526.00,527.00,526.00,-12.00,1,5482
09:11:43,526.00,527.00,526.00,-12.00,1,5481
09:11:41,526.00,527.00,526.00,-12.00,1,5480
09:11:39,526.00,527.00,526.00,-12.00,1,5479
09:11:37,525.00,526.00,526.00,-12.00,1,5478
09:11:37,526.00,527.00,526.00,-12.00,1,5477
09:11:36,525.00,526.00,526.00,-12.00,1,5476
09:11:36,525.00,526.00,526.00,-12.00,1,5475
09:11:36,525.00,526.00,526.00,-12.00,1,5474
09:11:35,525.00,526.00,526.00,-12.00,1,5473
09:11:35,525.00,526.00,526.00,-12.00,1,5472
09:11:35,525.00,526.00,526.00,-12.00,1,5471
09:11:34,525.00,526.00,526.00,-12.00,2,5470
09:11:34,525.00,526.00,526.00,-12.00,1,5468
09:11:34,525.00,526.00,526.00,-12.00,1,5467
09:11:34,525.00,526.00,526.00,-12.00,29,5466
09:11:34,525.00,526.00,526.00,-12.00,1,5437
09:11:34,525.00,526.00,526.00,-12.00,5,5436
09:11:34,525.00,526.00,526.00,-12.00,1,5431
09:11:33,525.00,526.00,526.00,-12.00,1,5430
09:11:33,525.00,526.00,526.00,-12.00,1,5429
09:11:33,525.00,526.00,526.00,-12.00,1,5428
09:11:33,525.00,526.00,526.00,-12.00,1,5427
09:11:33,525.00,526.00,526.00,-12.00,1,5426
09:11:33,525.00,526.00,526.00,-12.00,1,5425
09:11:32,525.00,526.00,526.00,-12.00,1,5424
09:11:32,525.00,526.00,526.00,-12.00,1,5423
09:11:31,525.00,526.00,526.00,-12.00,1,5422
09:11:31,525.00,526.00,526.00,-12.00,1,5421
09:11:31,525.00,526.00,526.00,-12.00,2,5420
09:11:31,525.00,526.00,526.00,-12.00,1,5418
09:11:30,525.00,526.00,526.00,-12.00,1,5417
09:11:30,525.00,526.00,526.00,-12.00,1,5416
09:11:30,525.00,526.00,526.00,-12.00,1,5415
09:11:30,525.00,526.00,526.00,-12.00,2,5414
09:11:30,525.00,526.00,526.00,-12.00,1,5412
09:11:30,525.00,526.00,526.00,-12.00,2,5411
09:11:30,525.00,526.00,526.00,-12.00,1,5409
09:11:30,525.00,526.00,526.00,-12.00,1,5408
09:11:29,525.00,526.00,526.00,-12.00,1,5407
09:11:29,525.00,526.00,526.00,-12.00,1,5406
09:11:28,525.00,526.00,526.00,-12.00,1,5405
09:11:28,525.00,526.00,526.00,-12.00,2,5404
09:11:28,525.00,526.00,526.00,-12.00,10,5402
09:11:28,525.00,526.00,526.00,-12.00,10,5392
09:11:27,525.00,526.00,525.00,-13.00,1,5382
09:11:26,525.00,526.00,526.00,-12.00,1,5381
09:11:26,525.00,526.00,526.00,-12.00,1,5380
09:11:26,525.00,526.00,526.00,-12.00,1,5379
09:11:25,525.00,526.00,526.00,-12.00,1,5378
09:11:25,525.00,526.00,526.00,-12.00,1,5377
09:11:24,525.00,526.00,526.00,-12.00,1,5376
09:11:24,525.00,526.00,526.00,-12.00,1,5375
09:11:23,525.00,526.00,526.00,-12.00,1,5374
09:11:21,525.00,526.00,526.00,-12.00,1,5373
09:11:21,525.00,526.00,526.00,-12.00,1,5372
09:11:21,525.00,526.00,526.00,-12.00,1,5371
09:11:20,525.00,526.00,526.00,-12.00,1,5370
09:11:19,525.00,526.00,526.00,-12.00,1,5369
09:11:18,525.00,526.00,526.00,-12.00,1,5368
09:11:17,525.00,526.00,526.00,-12.00,1,5367
09:11:17,525.00,526.00,526.00,-12.00,1,5366
09:11:15,525.00,526.00,526.00,-12.00,1,5365
09:11:14,525.00,526.00,526.00,-12.00,1,5364
09:11:14,525.00,526.00,526.00,-12.00,1,5363
09:11:14,525.00,526.00,526.00,-12.00,1,5362
09:11:14,525.00,526.00,526.00,-12.00,1,5361
09:11:14,525.00,526.00,526.00,-12.00,1,5360
09:11:13,525.00,526.00,526.00,-12.00,1,5359
09:11:13,525.00,526.00,526.00,-12.00,1,5358
09:11:13,525.00,526.00,526.00,-12.00,1,5357
09:11:13,525.00,526.00,526.00,-12.00,1,5356
09:11:12,525.00,526.00,526.00,-12.00,1,5355
09:11:11,525.00,526.00,526.00,-12.00,1,5354
09:11:10,525.00,526.00,526.00,-12.00,1,5353
09:11:10,525.00,526.00,526.00,-12.00,1,5352
09:11:09,525.00,526.00,526.00,-12.00,1,5351
09:11:07,525.00,526.00,525.00,-13.00,1,5350
09:11:06,525.00,526.00,526.00,-12.00,1,5349
09:11:05,525.00,526.00,526.00,-12.00,1,5348
09:11:04,525.00,526.00,526.00,-12.00,1,5347
09:11:04,525.00,526.00,526.00,-12.00,2,5346
09:11:03,525.00,526.00,525.00,-13.00,1,5344
09:11:02,525.00,526.00,526.00,-12.00,1,5343
09:11:02,525.00,526.00,526.00,-12.00,1,5342
09:11:01,525.00,526.00,526.00,-12.00,2,5341
09:11:01,525.00,526.00,526.00,-12.00,1,5339
09:10:59,525.00,526.00,526.00,-12.00,1,5338
09:10:57,525.00,526.00,526.00,-12.00,1,5337
09:10:53,525.00,526.00,526.00,-12.00,1,5336
09:10:52,525.00,526.00,526.00,-12.00,1,5335
09:10:52,525.00,526.00,526.00,-12.00,1,5334
09:10:51,525.00,526.00,526.00,-12.00,1,5333
09:10:49,525.00,526.00,525.00,-13.00,1,5332
09:10:42,524.00,526.00,526.00,-12.00,4,5331
09:10:42,524.00,526.00,526.00,-12.00,6,5327
09:10:42,524.00,525.00,525.00,-13.00,128,5321
09:10:41,524.00,525.00,525.00,-13.00,1,5193
09:10:41,524.00,525.00,525.00,-13.00,1,5192
09:10:41,524.00,525.00,525.00,-13.00,3,5191
09:10:40,524.00,525.00,525.00,-13.00,1,5188
09:10:40,524.00,525.00,525.00,-13.00,1,5187
09:10:40,524.00,525.00,525.00,-13.00,5,5186
09:10:40,524.00,525.00,524.00,-14.00,1,5181
09:10:39,524.00,525.00,524.00,-14.00,2,5180
09:10:39,524.00,525.00,525.00,-13.00,1,5178
09:10:38,524.00,525.00,525.00,-13.00,1,5177
09:10:38,524.00,525.00,525.00,-13.00,1,5176
09:10:36,524.00,525.00,525.00,-13.00,1,5175
09:10:35,524.00,525.00,524.00,-14.00,2,5174
09:10:35,524.00,525.00,525.00,-13.00,1,5172
09:10:35,524.00,525.00,525.00,-13.00,1,5171
09:10:34,524.00,525.00,525.00,-13.00,1,5170
09:10:34,524.00,525.00,525.00,-13.00,1,5169
09:10:32,524.00,525.00,525.00,-13.00,1,5168
09:10:32,524.00,525.00,525.00,-13.00,1,5167
09:10:32,524.00,525.00,525.00,-13.00,4,5166
09:10:32,524.00,525.00,525.00,-13.00,1,5162
09:10:31,524.00,525.00,525.00,-13.00,1,5161
09:10:30,524.00,525.00,525.00,-13.00,1,5160
09:10:28,524.00,525.00,525.00,-13.00,1,5159
09:10:28,524.00,525.00,525.00,-13.00,2,5158
09:10:27,524.00,525.00,525.00,-13.00,1,5156
09:10:26,524.00,525.00,525.00,-13.00,1,5155
09:10:26,524.00,525.00,525.00,-13.00,1,5154
09:10:25,524.00,525.00,525.00,-13.00,2,5153
09:10:23,524.00,525.00,525.00,-13.00,1,5151
09:10:22,524.00,525.00,525.00,-13.00,1,5150
09:10:19,524.00,525.00,525.00,-13.00,1,5149
09:10:18,524.00,525.00,525.00,-13.00,1,5148
09:10:18,524.00,525.00,525.00,-13.00,1,5147
09:10:18,524.00,525.00,525.00,-13.00,1,5146
09:10:17,524.00,525.00,525.00,-13.00,1,5145
09:10:17,524.00,525.00,525.00,-13.00,1,5144
09:10:15,524.00,525.00,525.00,-13.00,1,5143
09:10:15,524.00,525.00,525.00,-13.00,1,5142
09:10:14,524.00,525.00,524.00,-14.00,3,5141
09:10:14,524.00,525.00,525.00,-13.00,1,5138
09:10:14,524.00,525.00,525.00,-13.00,1,5137
09:10:13,524.00,525.00,525.00,-13.00,1,5136
09:10:13,524.00,525.00,525.00,-13.00,1,5135
09:10:12,524.00,525.00,524.00,-14.00,5,5134
09:10:12,524.00,525.00,524.00,-14.00,1,5129
09:10:12,524.00,525.00,524.00,-14.00,1,5128
09:10:12,524.00,525.00,525.00,-13.00,1,5127
09:10:08,524.00,525.00,525.00,-13.00,2,5126
09:10:08,524.00,525.00,525.00,-13.00,1,5124
09:10:07,524.00,525.00,525.00,-13.00,1,5123
09:10:07,524.00,525.00,525.00,-13.00,1,5122
09:10:06,524.00,525.00,525.00,-13.00,1,5121
09:10:05,524.00,525.00,525.00,-13.00,1,5120
09:10:04,524.00,525.00,525.00,-13.00,1,5119
09:10:04,524.00,525.00,525.00,-13.00,1,5118
09:10:03,524.00,525.00,525.00,-13.00,3,5117
09:10:02,524.00,525.00,525.00,-13.00,1,5114
09:10:01,524.00,525.00,525.00,-13.00,1,5113
09:10:00,524.00,525.00,525.00,-13.00,1,5112
09:10:00,524.00,525.00,525.00,-13.00,1,5111
09:09:59,524.00,525.00,524.00,-14.00,1,5110
09:09:58,524.00,525.00,525.00,-13.00,1,5109
09:09:57,524.00,525.00,525.00,-13.00,1,5108
09:09:56,524.00,525.00,525.00,-13.00,1,5107
09:09:55,524.00,525.00,525.00,-13.00,1,5106
09:09:55,524.00,525.00,525.00,-13.00,1,5105
09:09:55,524.00,525.00,525.00,-13.00,1,5104
09:09:53,524.00,525.00,525.00,-13.00,1,5103
09:09:53,524.00,525.00,525.00,-13.00,1,5102
09:09:53,524.00,525.00,525.00,-13.00,1,5101
09:09:53,524.00,525.00,525.00,-13.00,6,5100
09:09:52,524.00,525.00,525.00,-13.00,1,5094
09:09:51,524.00,525.00,525.00,-13.00,2,5093
09:09:49,524.00,525.00,525.00,-13.00,1,5091
09:09:49,524.00,525.00,525.00,-13.00,1,5090
09:09:45,524.00,525.00,525.00,-13.00,1,5089
09:09:45,524.00,525.00,525.00,-13.00,1,5088
09:09:44,524.00,525.00,525.00,-13.00,1,5087
09:09:44,524.00,525.00,525.00,-13.00,1,5086
09:09:42,524.00,525.00,525.00,-13.00,1,5085
09:09:41,524.00,525.00,525.00,-13.00,1,5084
09:09:40,524.00,525.00,525.00,-13.00,1,5083
09:09:39,524.00,525.00,525.00,-13.00,2,5082
09:09:38,524.00,525.00,525.00,-13.00,2,5080
09:09:36,524.00,525.00,525.00,-13.00,2,5078
09:09:35,524.00,525.00,525.00,-13.00,1,5076
09:09:33,524.00,525.00,525.00,-13.00,2,5075
09:09:32,524.00,525.00,525.00,-13.00,1,5073
09:09:31,524.00,525.00,524.00,-14.00,2,5072
09:09:25,524.00,525.00,525.00,-13.00,1,5070
09:09:25,524.00,525.00,524.00,-14.00,2,5069
09:09:24,524.00,525.00,524.00,-14.00,1,5067
09:09:22,524.00,525.00,525.00,-13.00,1,5066
09:09:20,524.00,525.00,525.00,-13.00,1,5065
09:09:11,524.00,525.00,525.00,-13.00,2,5064
09:09:10,523.00,524.00,524.00,-14.00,12,5062
09:09:10,523.00,524.00,524.00,-14.00,2,5050
09:09:10,523.00,524.00,524.00,-14.00,16,5048
09:09:10,523.00,524.00,523.00,-15.00,1,5032
09:09:10,523.00,524.00,524.00,-14.00,1,5031
09:09:10,523.00,524.00,524.00,-14.00,29,5030
09:09:10,523.00,524.00,524.00,-14.00,1,5001
09:09:10,523.00,524.00,524.00,-14.00,16,5000
09:09:10,523.00,524.00,524.00,-14.00,1,4984
09:09:10,523.00,524.00,524.00,-14.00,1,4983
09:09:10,523.00,524.00,524.00,-14.00,1,4982
09:09:09,523.00,524.00,524.00,-14.00,1,4981
09:09:09,523.00,524.00,524.00,-14.00,1,4980
09:09:08,523.00,524.00,524.00,-14.00,29,4979
09:09:08,523.00,524.00,524.00,-14.00,66,4950
09:09:08,523.00,524.00,524.00,-14.00,1,4884
09:09:07,523.00,524.00,523.00,-15.00,2,4883
09:09:07,523.00,524.00,524.00,-14.00,1,4881
09:09:06,523.00,524.00,524.00,-14.00,1,4880
09:09:05,523.00,524.00,524.00,-14.00,2,4879
09:09:05,523.00,524.00,524.00,-14.00,6,4877
09:09:05,523.00,524.00,524.00,-14.00,2,4871
09:09:05,523.00,524.00,524.00,-14.00,1,4869
09:09:04,523.00,524.00,523.00,-15.00,1,4868
09:09:03,523.00,524.00,524.00,-14.00,1,4867
09:09:03,523.00,524.00,523.00,-15.00,2,4866
09:09:02,523.00,524.00,524.00,-14.00,1,4864
09:09:01,523.00,524.00,524.00,-14.00,2,4863
09:09:01,523.00,524.00,524.00,-14.00,1,4861
09:09:01,523.00,524.00,524.00,-14.00,2,4860
09:09:01,523.00,524.00,524.00,-14.00,1,4858
09:09:00,523.00,524.00,524.00,-14.00,1,4857
09:09:00,523.00,524.00,524.00,-14.00,3,4856
09:09:00,523.00,524.00,524.00,-14.00,1,4853
09:08:59,523.00,524.00,523.00,-15.00,2,4852
09:08:59,523.00,524.00,524.00,-14.00,2,4850
09:08:59,523.00,524.00,523.00,-15.00,1,4848
09:08:58,523.00,524.00,524.00,-14.00,1,4847
09:08:57,523.00,524.00,524.00,-14.00,1,4846
09:08:57,523.00,524.00,524.00,-14.00,1,4845
09:08:56,523.00,524.00,524.00,-14.00,1,4844
09:08:56,523.00,524.00,524.00,-14.00,7,4843
09:08:55,523.00,524.00,524.00,-14.00,1,4836
09:08:55,523.00,524.00,524.00,-14.00,1,4835
09:08:55,523.00,524.00,524.00,-14.00,1,4834
09:08:55,523.00,524.00,523.00,-15.00,2,4833
09:08:53,523.00,524.00,524.00,-14.00,1,4831
09:08:53,523.00,524.00,524.00,-14.00,1,4830
09:08:53,523.00,524.00,524.00,-14.00,19,4829
09:08:52,523.00,524.00,524.00,-14.00,10,4810
09:08:51,523.00,524.00,524.00,-14.00,1,4800
09:08:50,523.00,524.00,524.00,-14.00,3,4799
09:08:49,523.00,524.00,523.00,-15.00,2,4796
09:08:48,523.00,524.00,524.00,-14.00,2,4794
09:08:46,523.00,524.00,524.00,-14.00,1,4792
09:08:45,523.00,524.00,523.00,-15.00,2,4791
09:08:45,523.00,524.00,524.00,-14.00,5,4789
09:08:44,523.00,524.00,523.00,-15.00,1,4784
09:08:43,523.00,524.00,523.00,-15.00,1,4783
09:08:43,523.00,524.00,523.00,-15.00,1,4782
09:08:42,523.00,524.00,523.00,-15.00,2,4781
09:08:42,523.00,524.00,524.00,-14.00,1,4779
09:08:40,523.00,524.00,523.00,-15.00,8,4778
09:08:40,523.00,524.00,523.00,-15.00,2,4770
09:08:40,523.00,524.00,524.00,-14.00,31,4768
09:08:38,523.00,524.00,523.00,-15.00,2,4737
09:08:38,523.00,524.00,524.00,-14.00,3,4735
09:08:38,523.00,524.00,523.00,-15.00,2,4732
09:08:38,523.00,524.00,523.00,-15.00,1,4730
09:08:38,523.00,524.00,523.00,-15.00,1,4729
09:08:30,523.00,524.00,523.00,-15.00,1,4728
09:08:28,523.00,524.00,523.00,-15.00,2,4727
09:08:26,523.00,524.00,523.00,-15.00,1,4725
09:08:26,523.00,524.00,523.00,-15.00,1,4724
09:08:25,523.00,524.00,523.00,-15.00,1,4723
09:08:24,523.00,524.00,524.00,-14.00,1,4722
09:08:20,523.00,524.00,524.00,-14.00,1,4721
09:08:18,523.00,524.00,523.00,-15.00,2,4720
09:08:17,523.00,524.00,524.00,-14.00,1,4718
09:08:11,523.00,524.00,524.00,-14.00,2,4717
09:08:10,523.00,524.00,524.00,-14.00,1,4715
09:08:10,523.00,524.00,523.00,-15.00,2,4714
09:08:09,523.00,524.00,524.00,-14.00,1,4712
09:08:09,523.00,524.00,523.00,-15.00,3,4711
09:08:09,523.00,524.00,523.00,-15.00,1,4708
09:08:06,523.00,524.00,523.00,-15.00,1,4707
09:08:06,523.00,524.00,524.00,-14.00,1,4706
09:08:05,523.00,524.00,523.00,-15.00,2,4705
09:08:03,523.00,524.00,523.00,-15.00,6,4703
09:08:03,523.00,524.00,523.00,-15.00,2,4697
09:08:00,523.00,524.00,523.00,-15.00,2,4695
09:08:00,523.00,524.00,524.00,-14.00,1,4693
09:07:58,523.00,524.00,523.00,-15.00,2,4692
09:07:57,523.00,524.00,523.00,-15.00,2,4690
09:07:56,523.00,524.00,523.00,-15.00,1,4688
09:07:55,523.00,524.00,523.00,-15.00,2,4687
09:07:55,523.00,524.00,523.00,-15.00,1,4685
09:07:52,523.00,524.00,523.00,-15.00,1,4684
09:07:52,523.00,524.00,524.00,-14.00,1,4683
09:07:51,523.00,524.00,524.00,-14.00,1,4682
09:07:50,523.00,524.00,523.00,-15.00,2,4681
09:07:50,523.00,524.00,523.00,-15.00,1,4679
09:07:49,523.00,524.00,523.00,-15.00,1,4678
09:07:48,523.00,524.00,523.00,-15.00,1,4677
09:07:44,523.00,524.00,523.00,-15.00,2,4676
09:07:43,523.00,524.00,523.00,-15.00,2,4674
09:07:43,523.00,524.00,524.00,-14.00,1,4672
09:07:42,523.00,524.00,523.00,-15.00,2,4671
09:07:42,523.00,524.00,523.00,-15.00,7,4669
09:07:41,523.00,524.00,523.00,-15.00,1,4662
09:07:38,523.00,524.00,523.00,-15.00,2,4661
09:07:37,523.00,524.00,523.00,-15.00,2,4659
09:07:36,523.00,524.00,523.00,-15.00,1,4657
09:07:36,523.00,524.00,524.00,-14.00,1,4656
09:07:35,523.00,524.00,523.00,-15.00,4,4655
09:07:35,523.00,524.00,523.00,-15.00,1,4651
09:07:35,523.00,524.00,524.00,-14.00,1,4650
09:07:34,523.00,524.00,523.00,-15.00,14,4649
09:07:34,523.00,524.00,523.00,-15.00,8,4635
09:07:33,523.00,524.00,523.00,-15.00,29,4627
09:07:33,523.00,524.00,523.00,-15.00,1,4598
09:07:33,523.00,524.00,523.00,-15.00,6,4597
09:07:27,523.00,524.00,523.00,-15.00,2,4591
09:07:23,523.00,524.00,523.00,-15.00,2,4589
09:07:22,523.00,524.00,524.00,-14.00,1,4587
09:07:19,523.00,524.00,524.00,-14.00,1,4586
09:07:17,523.00,524.00,523.00,-15.00,1,4585
09:07:15,523.00,524.00,523.00,-15.00,2,4584
09:07:10,523.00,524.00,524.00,-14.00,1,4582
09:07:10,523.00,524.00,523.00,-15.00,2,4581
09:07:09,523.00,524.00,523.00,-15.00,2,4579
09:07:07,523.00,524.00,523.00,-15.00,5,4577
09:07:06,523.00,524.00,523.00,-15.00,2,4572
09:07:06,523.00,524.00,523.00,-15.00,5,4570
09:07:05,523.00,524.00,524.00,-14.00,1,4565
09:07:04,523.00,524.00,524.00,-14.00,1,4564
09:07:04,523.00,524.00,523.00,-15.00,1,4563
09:07:03,523.00,524.00,523.00,-15.00,2,4562
09:07:01,523.00,524.00,524.00,-14.00,1,4560
09:07:01,523.00,524.00,523.00,-15.00,1,4559
09:07:00,523.00,524.00,524.00,-14.00,1,4558
09:06:59,523.00,524.00,523.00,-15.00,2,4557
09:06:58,523.00,524.00,523.00,-15.00,1,4555
09:06:56,523.00,524.00,523.00,-15.00,1,4554
09:06:54,523.00,524.00,523.00,-15.00,2,4553
09:06:54,523.00,524.00,523.00,-15.00,4,4551
09:06:53,523.00,524.00,523.00,-15.00,5,4547
09:06:49,523.00,524.00,523.00,-15.00,1,4542
09:06:49,523.00,524.00,524.00,-14.00,1,4541
09:06:48,523.00,524.00,523.00,-15.00,1,4540
09:06:43,523.00,524.00,523.00,-15.00,2,4539
09:06:43,523.00,524.00,523.00,-15.00,2,4537
09:06:42,523.00,524.00,523.00,-15.00,1,4535
09:06:42,523.00,524.00,523.00,-15.00,4,4534
09:06:41,523.00,524.00,524.00,-14.00,1,4530
09:06:41,523.00,524.00,523.00,-15.00,1,4529
09:06:40,523.00,524.00,523.00,-15.00,1,4528
09:06:40,523.00,524.00,523.00,-15.00,1,4527
09:06:35,523.00,524.00,523.00,-15.00,2,4526
09:06:35,523.00,524.00,523.00,-15.00,4,4524
09:06:35,523.00,524.00,524.00,-14.00,1,4520
09:06:35,523.00,524.00,523.00,-15.00,1,4519
09:06:34,523.00,524.00,523.00,-15.00,1,4518
09:06:32,523.00,524.00,524.00,-14.00,1,4517
09:06:32,523.00,524.00,524.00,-14.00,1,4516
09:06:30,523.00,524.00,523.00,-15.00,1,4515
09:06:28,523.00,524.00,523.00,-15.00,2,4514
09:06:24,523.00,524.00,523.00,-15.00,2,4512
09:06:22,523.00,524.00,523.00,-15.00,1,4510
09:06:16,523.00,524.00,523.00,-15.00,1,4509
09:06:14,523.00,524.00,523.00,-15.00,2,4508
09:06:14,523.00,524.00,523.00,-15.00,1,4506
09:06:14,523.00,524.00,523.00,-15.00,1,4505
09:06:13,523.00,524.00,523.00,-15.00,1,4504
09:06:13,523.00,524.00,523.00,-15.00,1,4503
09:06:10,523.00,524.00,523.00,-15.00,2,4502
09:06:10,523.00,524.00,523.00,-15.00,1,4500
09:06:09,523.00,524.00,523.00,-15.00,1,4499
09:06:08,523.00,524.00,523.00,-15.00,1,4498
09:06:08,523.00,524.00,523.00,-15.00,1,4497
09:06:06,523.00,524.00,523.00,-15.00,1,4496
09:06:06,523.00,524.00,523.00,-15.00,1,4495
09:06:06,523.00,524.00,523.00,-15.00,1,4494
09:06:04,523.00,524.00,523.00,-15.00,1,4493
09:06:02,523.00,524.00,523.00,-15.00,10,4492
09:05:59,523.00,524.00,524.00,-14.00,1,4482
09:05:59,523.00,524.00,524.00,-14.00,1,4481
09:05:57,523.00,524.00,523.00,-15.00,1,4480
09:05:57,523.00,524.00,524.00,-14.00,2,4479
09:05:56,523.00,524.00,523.00,-15.00,1,4477
09:05:55,523.00,524.00,523.00,-15.00,1,4476
09:05:54,523.00,524.00,523.00,-15.00,1,4475
09:05:54,523.00,524.00,523.00,-15.00,1,4474
09:05:54,523.00,524.00,523.00,-15.00,1,4473
09:05:53,523.00,524.00,523.00,-15.00,1,4472
09:05:52,523.00,524.00,524.00,-14.00,1,4471
09:05:51,523.00,524.00,523.00,-15.00,1,4470
09:05:51,523.00,524.00,524.00,-14.00,1,4469
09:05:50,523.00,524.00,523.00,-15.00,19,4468
09:05:50,523.00,524.00,523.00,-15.00,1,4449
09:05:47,523.00,524.00,523.00,-15.00,1,4448
